13180190,09-02-16,DEP,Noise,"Noise, Barking Dog (NR5)",10024,203 WEST 90 STREET,NEW YORK,MANHATTAN,40.79035593,-73.9733916
13180863,09-02-16,DEP,Noise,"Noise, Barking Dog (NR5)",10009,516 EAST 11 STREET,NEW YORK,MANHATTAN,40.72818078,-73.9811844
13180937,09-02-16,DEP,Noise,"Noise, Barking Dog (NR5)",10031,619 WEST 140 STREET,NEW YORK,MANHATTAN,40.82354153,-73.95340485
13175661,09-02-15,DEP,Noise,"Noise, Barking Dog (NR5)",10011,455 WEST 23 STREET,NEW YORK,MANHATTAN,40.74714029,-74.0028439
13175662,09-02-15,DEP,Noise,"Noise, Barking Dog (NR5)",10002,70 PITT STREET,NEW YORK,MANHATTAN,40.71793758,-73.98266633
13195416,09-02-18,DEP,Noise,"Noise, Barking Dog (NR5)",10002,60 BARUCH DRIVE,NEW YORK,MANHATTAN,40.71621576,-73.97772113
13203803,09-02-19,DEP,Noise,"Noise, Barking Dog (NR5)",10004,21 WEST STREET,NEW YORK,MANHATTAN,40.70654422,-74.01631719
13202245,09-02-19,DEP,Noise,"Noise, Barking Dog (NR5)",10032,570 WEST 172 STREET,NEW YORK,MANHATTAN,40.84319426,-73.93727168
13203923,09-02-19,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13188581,09-02-17,DEP,Noise,"Noise, Barking Dog (NR5)",10128,530 EAST 88 STREET,NEW YORK,MANHATTAN,40.77686115,-73.94531724
13189038,09-02-17,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2053 8 AVENUE,NEW YORK,MANHATTAN,40.80148928,-73.95751985
13212518,09-02-20,DEP,Noise,"Noise, Barking Dog (NR5)",10031,640 RIVERSIDE DRIVE,NEW YORK,MANHATTAN,40.82462596,-73.95405446
13212428,09-02-20,DEP,Noise,"Noise, Barking Dog (NR5)",10029,230 EAST 115 STREET,NEW YORK,MANHATTAN,40.79690039,-73.93969903
13212278,09-02-20,DEP,Noise,"Noise, Barking Dog (NR5)",10001,319 WEST 29 STREET,NEW YORK,MANHATTAN,40.74939096,-73.99653524
13228519,09-02-23,DEP,Noise,"Noise, Barking Dog (NR5)",10009,516 EAST 5 STREET,NEW YORK,MANHATTAN,40.72459653,-73.98379384
13228685,09-02-23,DEP,Noise,"Noise, Barking Dog (NR5)",10038,99 JOHN STREET,NEW YORK,MANHATTAN,40.70800542,-74.00616417
13229207,09-02-23,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13229227,09-02-23,DEP,Noise,"Noise, Barking Dog (NR5)",10463,10 ADRIAN AVENUE,NEW YORK,MANHATTAN,40.87605944,-73.9122324
13228663,09-02-23,DEP,Noise,"Noise, Barking Dog (NR5)",10025,109 WEST 106 STREET,NEW YORK,MANHATTAN,40.7994959,-73.96345538
13204327,09-02-19,DEP,Noise,"Noise, Barking Dog (NR5)",10027,2335 8 AVENUE,NEW YORK,MANHATTAN,40.81041803,-73.95100093
13218291,09-02-21,DEP,Noise,"Noise, Barking Dog (NR5)",10031,614 WEST 148 STREET,NEW YORK,MANHATTAN,40.82851329,-73.9494519
13218631,09-02-21,DEP,Noise,"Noise, Barking Dog (NR5)",10011,357 WEST 22 STREET,NEW YORK,MANHATTAN,40.74529311,-74.0005269
